name,category,weight,quartile
The Courier,primaryTitle,52436,Q2
Alfie,primaryTitle,52382,Q2
Detroit,primaryTitle,52362,Q2
Whiskey Tango Foxtrot,primaryTitle,52327,Q2
Don 2,primaryTitle,52219,Q2
The War of the Roses,primaryTitle,52208,Q2
The Proposition,primaryTitle,52186,Q2
Tristan + Isolde,primaryTitle,52132,Q2
Asterix & Obelix: Mission Cleopatra,primaryTitle,52095,Q2
This Boy's Life,primaryTitle,52071,Q2
Hesher,primaryTitle,52059,Q2
The Space Between Us,primaryTitle,52021,Q2
Arbitrage,primaryTitle,51943,Q2
Lakeview Terrace,primaryTitle,51933,Q2
Chain Reaction,primaryTitle,51911,Q2
Cassandra's Dream,primaryTitle,51884,Q2
Don't Say a Word,primaryTitle,51878,Q2
Extinction,primaryTitle,51837,Q2
U Turn,primaryTitle,51713,Q2
Keeping the Faith,primaryTitle,51652,Q2
Tusk,primaryTitle,51335,Q2
I Spy,primaryTitle,51190,Q2
Throne of Blood,primaryTitle,51135,Q2
Ordinary People,primaryTitle,51092,Q2
The Unborn,primaryTitle,51078,Q2
The Purple Rose of Cairo,primaryTitle,50959,Q2
THX 1138,primaryTitle,50889,Q2
Blow Out,primaryTitle,50888,Q2
Naked Lunch,primaryTitle,50760,Q2
The Benchwarmers,primaryTitle,50553,Q2
Deuce Bigalow: European Gigolo,primaryTitle,50503,Q2
The Brothers Bloom,primaryTitle,50492,Q2
National Security,primaryTitle,50359,Q2
Everything Must Go,primaryTitle,50347,Q2
Don Juan DeMarco,primaryTitle,50266,Q2
Airheads,primaryTitle,50249,Q2
Bulletproof Monk,primaryTitle,50196,Q2
Hard Target,primaryTitle,50187,Q2
The East,primaryTitle,50180,Q2
15 Minutes,primaryTitle,50101,Q2
Duplicity,primaryTitle,50090,Q2
In the Shadow of the Moon,primaryTitle,49993,Q2
Wyatt Earp,primaryTitle,49987,Q2
Baby's Day Out,primaryTitle,49956,Q2
Adam's Apples,primaryTitle,49882,Q2
The Double,primaryTitle,49859,Q2
The Guns of Navarone,primaryTitle,49846,Q2
While We're Young,primaryTitle,49837,Q2
The Laundromat,primaryTitle,49754,Q2
Hard Boiled,primaryTitle,49682,Q2
Bullet to the Head,primaryTitle,49638,Q2
Orange County,primaryTitle,49581,Q2
French Kiss,primaryTitle,49570,Q2
Lions for Lambs,primaryTitle,49553,Q2
Disclosure,primaryTitle,49548,Q2
Untraceable,primaryTitle,49543,Q2
The Belko Experiment,primaryTitle,49518,Q2
"The Adventures of Priscilla, Queen of the Desert",primaryTitle,49513,Q2
Tin Cup,primaryTitle,49492,Q2
How Do You Know,primaryTitle,49472,Q2
The Sentinel,primaryTitle,49442,Q2
Hard Eight,primaryTitle,49292,Q2
Formula 51,primaryTitle,49161,Q2
Rabbit Hole,primaryTitle,49081,Q2
Reminiscence,primaryTitle,49073,Q2
Reality Bites,primaryTitle,49059,Q2
The Covenant,primaryTitle,49050,Q2
History of the World: Part I,primaryTitle,49012,Q2
Christmas with the Kranks,primaryTitle,48998,Q2
Kinsey,primaryTitle,48907,Q2
Spies Like Us,primaryTitle,48900,Q2
The Beaver,primaryTitle,48886,Q2
The Witches,primaryTitle,48812,Q2
Parenthood,primaryTitle,48780,Q2
In the Name of the King: A Dungeon Siege Tale,primaryTitle,48734,Q2
Fair Game,primaryTitle,48718,Q2
Far from the Madding Crowd,primaryTitle,48687,Q2
28 Days,primaryTitle,48635,Q2
Vegas Vacation,primaryTitle,48629,Q2
Kabhi Khushi Kabhie Gham...,primaryTitle,48623,Q2
Gigli,primaryTitle,48606,Q2
The Ridiculous 6,primaryTitle,48208,Q2
The Man Who Would Be King,primaryTitle,48204,Q2
Kill the Irishman,primaryTitle,48176,Q2
The Fan,primaryTitle,48169,Q2
Loaded Weapon 1,primaryTitle,48136,Q2
The Natural,primaryTitle,48121,Q2
Grumpy Old Men,primaryTitle,48040,Q2
Joe,primaryTitle,48030,Q2
The Haunted Mansion,primaryTitle,47936,Q2
Superman IV: The Quest for Peace,primaryTitle,47915,Q2
Psycho,primaryTitle,47856,Q2
London Boulevard,primaryTitle,47854,Q2
Inspector Gadget,primaryTitle,47805,Q2
W.,primaryTitle,47787,Q2
Hector and the Search for Happiness,primaryTitle,47752,Q2
Extract,primaryTitle,47735,Q2
Much Ado About Nothing,primaryTitle,47689,Q2
Bad Company,primaryTitle,47665,Q2
The Meyerowitz Stories,primaryTitle,47663,Q2
Honest Thief,primaryTitle,47633,Q2
Passenger 57,primaryTitle,47600,Q2
Black Death,primaryTitle,47544,Q2
Perfect Stranger,primaryTitle,47510,Q2
The Rover,primaryTitle,47477,Q2
To Die For,primaryTitle,47426,Q2
Employee of the Month,primaryTitle,47408,Q2
11:14,primaryTitle,47356,Q2
Hubie Halloween,primaryTitle,47303,Q2
The Zero Theorem,primaryTitle,47219,Q2
Rules of Engagement,primaryTitle,47188,Q2
Sleuth,primaryTitle,47176,Q2
The Last Picture Show,primaryTitle,47153,Q2
A Man Apart,primaryTitle,47145,Q2
Forever Young,primaryTitle,47044,Q2
After the Sunset,primaryTitle,47016,Q2
The Hunted,primaryTitle,46896,Q2
The Hitcher,primaryTitle,46849,Q2
Very Bad Things,primaryTitle,46842,Q2
The Many Saints of Newark,primaryTitle,46800,Q2
Spiral,primaryTitle,46708,Q2
Think Like a Man,primaryTitle,46653,Q2
Shall We Dance,primaryTitle,46606,Q2
Ladyhawke,primaryTitle,46562,Q2
Hoosiers,primaryTitle,46536,Q2
Kill the Messenger,primaryTitle,46522,Q2
Creepshow,primaryTitle,46482,Q2
Howard the Duck,primaryTitle,46411,Q2
Look Who's Talking Too,primaryTitle,46383,Q2
Without a Paddle,primaryTitle,46356,Q2
CHIPS,primaryTitle,46281,Q2
A Haunted House,primaryTitle,46259,Q2
"Carry On, Munna Bhai",primaryTitle,46248,Q2
Saved!,primaryTitle,46191,Q2
Far from Heaven,primaryTitle,46181,Q2
"New York, I Love You",primaryTitle,46171,Q2
Free Fire,primaryTitle,46141,Q2
Nothing to Lose,primaryTitle,46120,Q2
Seeking Justice,primaryTitle,46080,Q2
3000 Miles to Graceland,primaryTitle,46054,Q2
Che: Part One,primaryTitle,45892,Q2
Race 3,primaryTitle,45808,Q2
Starred Up,primaryTitle,45808,Q2
Red Cliff,primaryTitle,45802,Q2
War Machine,primaryTitle,45769,Q2
The Great Outdoors,primaryTitle,45694,Q2
Two for the Money,primaryTitle,45677,Q2
The River Wild,primaryTitle,45629,Q2
Million Dollar Arm,primaryTitle,45609,Q2
Glory Road,primaryTitle,45545,Q2
You Will Meet a Tall Dark Stranger,primaryTitle,45433,Q2
The Company Men,primaryTitle,45428,Q2
Alone in the Dark,primaryTitle,45397,Q2
Dhoom 3,primaryTitle,45367,Q2
Varsity Blues,primaryTitle,45327,Q2
Candy,primaryTitle,45286,Q2
Official Secrets,primaryTitle,45271,Q2
Rising Sun,primaryTitle,45251,Q2
Striptease,primaryTitle,45230,Q2
Mr. Magorium's Wonder Emporium,primaryTitle,45206,Q2
The Do-Over,primaryTitle,45204,Q2
The Dead Pool,primaryTitle,45144,Q2
MacGruber,primaryTitle,45107,Q2
The Colony,primaryTitle,45107,Q2
Sultan,primaryTitle,45005,Q2
Police Academy 3: Back in Training,primaryTitle,44967,Q2
The Matador,primaryTitle,44931,Q2
Dr. Dolittle 2,primaryTitle,44875,Q2
The Old Man & the Gun,primaryTitle,44862,Q2
Cirque du Freak: The Vampire's Assistant,primaryTitle,44823,Q2
Stolen,primaryTitle,44762,Q2
The Big Year,primaryTitle,44653,Q2
The Pink Panther 2,primaryTitle,44653,Q2
Annie,primaryTitle,44605,Q2
Cradle 2 the Grave,primaryTitle,44598,Q2
Blood Work,primaryTitle,44592,Q2
Proof,primaryTitle,44573,Q2
Pawn Sacrifice,primaryTitle,44525,Q2
Guess Who's Coming to Dinner,primaryTitle,44509,Q2
Dragged Across Concrete,primaryTitle,44475,Q2
The Poseidon Adventure,primaryTitle,44353,Q2
Sudden Impact,primaryTitle,44262,Q2
Pathfinder,primaryTitle,44150,Q2
My Best Friend's Girl,primaryTitle,44099,Q2
Buffy the Vampire Slayer,primaryTitle,44097,Q2
Big Stan,primaryTitle,44076,Q2
A Hologram for the King,primaryTitle,44051,Q2
The Professor and the Madman,primaryTitle,44039,Q2
Endless Love,primaryTitle,44015,Q2
Life as a House,primaryTitle,43976,Q2
Infinite,primaryTitle,43932,Q2
Bird on a Wire,primaryTitle,43912,Q2
Casualties of War,primaryTitle,43861,Q2
Silverado,primaryTitle,43681,Q2
Fred Claus,primaryTitle,43639,Q2
Suburbicon,primaryTitle,43608,Q2
Byzantium,primaryTitle,43325,Q2
Of Mice and Men,primaryTitle,43177,Q2
Trespass,primaryTitle,43133,Q2
Rock Star,primaryTitle,42991,Q2
The Towering Inferno,primaryTitle,42956,Q2
Michael,primaryTitle,42910,Q2
Behind The Candelabra,primaryTitle,42853,Q2
In America,primaryTitle,42846,Q2
Riders of Justice,primaryTitle,42800,Q2
Last Knights,primaryTitle,42717,Q2
Flyboys,primaryTitle,42577,Q2
Rob Roy,primaryTitle,42528,Q2
Lock Up,primaryTitle,42499,Q2
High Crimes,primaryTitle,42498,Q2
Chaos Walking,primaryTitle,42484,Q2
The Sessions,primaryTitle,42479,Q2
Police Academy 4: Citizens on Patrol,primaryTitle,42466,Q2
Hope Springs,primaryTitle,42414,Q2
Om Shanti Om,primaryTitle,42414,Q2
Balls of Fury,primaryTitle,42321,Q2
A Thousand Words,primaryTitle,42296,Q2
Trust,primaryTitle,42246,Q2
Fist Fight,primaryTitle,42176,Q2
Friends with Kids,primaryTitle,42164,Q2
The Skeleton Twins,primaryTitle,42160,Q2
Striking Distance,primaryTitle,42106,Q2
Ironclad,primaryTitle,41840,Q2
13,primaryTitle,41835,Q2
The Stanford Prison Experiment,primaryTitle,41833,Q2
High-Rise,primaryTitle,41788,Q2
Talaash,primaryTitle,41777,Q2
All About Steve,primaryTitle,41765,Q2
The Transporter Refueled,primaryTitle,41684,Q2
Asterix and Obelix vs. Caesar,primaryTitle,41638,Q2
Nick of Time,primaryTitle,41621,Q2
Shadow of the Vampire,primaryTitle,41614,Q2
On the Road,primaryTitle,41446,Q2
Stone,primaryTitle,41439,Q2
The Report,primaryTitle,41285,Q2
Presumed Innocent,primaryTitle,41279,Q2
Dracula: Dead and Loving It,primaryTitle,41275,Q2
In & Out,primaryTitle,41254,Q2
The Medallion,primaryTitle,41163,Q2
Another 48 Hrs.,primaryTitle,41138,Q2
The Horse Whisperer,primaryTitle,40931,Q2
Driven,primaryTitle,40921,Q2
Operation Finale,primaryTitle,40910,Q2
The Gunman,primaryTitle,40817,Q2
Tigerland,primaryTitle,40806,Q2
The Fifth Estate,primaryTitle,40741,Q2
Money Train,primaryTitle,40728,Q2
Ra.One,primaryTitle,40648,Q2
The Good Son,primaryTitle,40638,Q2
Anonymous,primaryTitle,40612,Q2
Double Impact,primaryTitle,40490,Q2
Narc,primaryTitle,40463,Q2
Saving Silverman,primaryTitle,40371,Q2
Under the Silver Lake,primaryTitle,40357,Q2
Sea of Love,primaryTitle,40329,Q2
The Party,primaryTitle,40326,Q2
Thunder Force,primaryTitle,40325,Q2
The Three Burials of Melquiades Estrada,primaryTitle,40309,Q2
Hustle & Flow,primaryTitle,40285,Q2
Black Knight,primaryTitle,40247,Q2
Maps to the Stars,primaryTitle,40243,Q2
Masters of the Universe,primaryTitle,40219,Q2
Death to Smoochy,primaryTitle,40217,Q2
Did You Hear About the Morgans?,primaryTitle,40170,Q2
Radio,primaryTitle,40127,Q2
Next Friday,primaryTitle,39945,Q2
Searching for Bobby Fischer,primaryTitle,39843,Q2
Spread,primaryTitle,39823,Q2
Dead Calm,primaryTitle,39772,Q2
The Railway Man,primaryTitle,39760,Q2
Reindeer Games,primaryTitle,39671,Q2
No Way Out,primaryTitle,39626,Q2
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,primaryTitle,39578,Q2
The Verdict,primaryTitle,39504,Q2
Regression,primaryTitle,39402,Q2
Cleaner,primaryTitle,39280,Q2
Ravenous,primaryTitle,39278,Q2
The Wife,primaryTitle,39257,Q2
Deadfall,primaryTitle,39250,Q2
License to Wed,primaryTitle,39204,Q2
Deception,primaryTitle,39035,Q2
Tolkien,primaryTitle,38959,Q2
Midnight in the Garden of Good and Evil,primaryTitle,38904,Q2
Love & Mercy,primaryTitle,38825,Q2
Hot Tub Time Machine 2,primaryTitle,38801,Q2
The Salvation,primaryTitle,38785,Q2
The Hunter,primaryTitle,38733,Q2
Brewster's Millions,primaryTitle,38711,Q2
Southland Tales,primaryTitle,38683,Q2
World's Greatest Dad,primaryTitle,38671,Q2
Zulu,primaryTitle,38614,Q2
Hearts in Atlantis,primaryTitle,38606,Q2
Spun,primaryTitle,38594,Q2
Bullets Over Broadway,primaryTitle,38577,Q2
Small Time Crooks,primaryTitle,38566,Q2
Whiteout,primaryTitle,38563,Q2
Hang 'Em High,primaryTitle,38512,Q2
Naked,primaryTitle,38473,Q2
Spider,primaryTitle,38420,Q2
The Rocker,primaryTitle,38371,Q2
After.Life,primaryTitle,38367,Q2
Bitter Moon,primaryTitle,38272,Q2
The Cave,primaryTitle,38263,Q2
We Are Your Friends,primaryTitle,38249,Q2
Summer of Sam,primaryTitle,38248,Q2
The Believer,primaryTitle,38238,Q2
Near Dark,primaryTitle,38116,Q2
Bulletproof,primaryTitle,38076,Q2
Message in a Bottle,primaryTitle,38005,Q2
John Dies at the End,primaryTitle,37991,Q2
Kicking & Screaming,primaryTitle,37954,Q2
Ludo,primaryTitle,37894,Q2
Promised Land,primaryTitle,37883,Q2
Wild Target,primaryTitle,37871,Q2
Hamlet,primaryTitle,37764,Q2
So I Married an Axe Murderer,primaryTitle,37752,Q2
Spy Hard,primaryTitle,37723,Q2
The 33,primaryTitle,37711,Q2
Old Dogs,primaryTitle,37709,Q2
Kill Your Darlings,primaryTitle,37697,Q2
Boy Erased,primaryTitle,37658,Q2
Black Sea,primaryTitle,37575,Q2
Boy A,primaryTitle,37571,Q2
Cedar Rapids,primaryTitle,37538,Q2
The Paperboy,primaryTitle,37480,Q2
Middle Men,primaryTitle,37467,Q2
Greenberg,primaryTitle,37441,Q2
Father of the Bride Part II,primaryTitle,37433,Q2
Twilight Zone: The Movie,primaryTitle,37343,Q2
The Crucible,primaryTitle,37314,Q2
Race,primaryTitle,37273,Q2
"Roman J. Israel, Esq.",primaryTitle,37222,Q2
Hair,primaryTitle,37198,Q2
Hollywood Homicide,primaryTitle,37192,Q2
Killing Season,primaryTitle,37190,Q2
Murder by Death,primaryTitle,37114,Q2
Anna and the King,primaryTitle,37098,Q2
102 Dalmatians,primaryTitle,37079,Q2
Big Fat Liar,primaryTitle,36982,Q2
The Santa Clause 3: The Escape Clause,primaryTitle,36973,Q2
Everyone Says I Love You,primaryTitle,36934,Q2
The Last Days on Mars,primaryTitle,36864,Q2
Paranoia,primaryTitle,36782,Q2
Bringing Down the House,primaryTitle,36777,Q2
Don,primaryTitle,36717,Q2
Joe Versus the Volcano,primaryTitle,36700,Q2
The Divide,primaryTitle,36676,Q2
King of New York,primaryTitle,36616,Q2
The Ringer,primaryTitle,36612,Q2
Exorcist: The Beginning,primaryTitle,36585,Q2
The Big Chill,primaryTitle,36579,Q2
Defendor,primaryTitle,36577,Q2
Stan & Ollie,primaryTitle,36546,Q2
Happy New Year,primaryTitle,36532,Q2
Hold the Dark,primaryTitle,36529,Q2
Throw Momma from the Train,primaryTitle,36458,Q2
Miracle on 34th Street,primaryTitle,36436,Q2
The Glass House,primaryTitle,36425,Q2
Mickey Blue Eyes,primaryTitle,36409,Q2
Jack Frost,primaryTitle,36393,Q2
The Merchant of Venice,primaryTitle,36376,Q2
Doc Hollywood,primaryTitle,36348,Q2
The Art of Self-Defense,primaryTitle,36341,Q2
Late Night,primaryTitle,36250,Q2
Heist,primaryTitle,36070,Q2
Being the Ricardos,primaryTitle,36061,Q2
Smoke,primaryTitle,36057,Q2
The Libertine,primaryTitle,36007,Q2
Hit and Run,primaryTitle,35955,Q2
Mr. Woodcock,primaryTitle,35938,Q2
The Cannonball Run,primaryTitle,35871,Q2
Halloween: The Curse of Michael Myers,primaryTitle,35795,Q2
Police Academy 5: Assignment: Miami Beach,primaryTitle,35696,Q2
Holmes & Watson,primaryTitle,35660,Q2
Cold in July,primaryTitle,35625,Q2
The Last Legion,primaryTitle,35551,Q2
Femme Fatale,primaryTitle,35533,Q2
True Crime,primaryTitle,35523,Q2
A Life Less Ordinary,primaryTitle,35484,Q2
Evita,primaryTitle,35473,Q2
Young Guns II,primaryTitle,35465,Q2
BloodRayne,primaryTitle,35417,Q2
Caligula,primaryTitle,35389,Q2
Antwone Fisher,primaryTitle,35384,Q2
Velvet Goldmine,primaryTitle,35357,Q2
Bandidas,primaryTitle,35350,Q2
Red Tails,primaryTitle,35295,Q2
Braven,primaryTitle,35280,Q2
The Ice Road,primaryTitle,35182,Q2
Shattered Glass,primaryTitle,35133,Q2
Cyrus,primaryTitle,35107,Q2
The Messenger,primaryTitle,35097,Q2
Hard Rain,primaryTitle,35072,Q2
Nurse Betty,primaryTitle,35062,Q2
Main Hoon Na,primaryTitle,34985,Q2
Exit Wounds,primaryTitle,34980,Q2
The Tournament,primaryTitle,34966,Q2
Little Big Man,primaryTitle,34874,Q2
Sweet and Lowdown,primaryTitle,34864,Q2
Body Heat,primaryTitle,34783,Q2
Altered States,primaryTitle,34759,Q2
New Jack City,primaryTitle,34722,Q2
For Love of the Game,primaryTitle,34507,Q2
Stalingrad,primaryTitle,34488,Q2
Keeping Mum,primaryTitle,34463,Q2
Mute,primaryTitle,34463,Q2
Les visiteurs,primaryTitle,34450,Q2
Adam,primaryTitle,34421,Q2
The Rookie,primaryTitle,34409,Q2
The Odd Couple,primaryTitle,34379,Q2
Toofaan,primaryTitle,34354,Q2
Find Me Guilty,primaryTitle,34313,Q2
Get Carter,primaryTitle,34288,Q2
Unlocked,primaryTitle,34170,Q2
Confidence,primaryTitle,34142,Q2
Dragnet,primaryTitle,34133,Q2
High Life,primaryTitle,34131,Q2
Captain Corelli's Mandolin,primaryTitle,34114,Q2
Hollywoodland,primaryTitle,34102,Q2
Dilwale,primaryTitle,34096,Q2
The Killer Inside Me,primaryTitle,34096,Q2
The Air I Breathe,primaryTitle,34089,Q2
Now Is Good,primaryTitle,34080,Q2
A Man for All Seasons,primaryTitle,34066,Q2
"Duck, You Sucker!",primaryTitle,34006,Q2
Forces of Nature,primaryTitle,33989,Q2
Double Team,primaryTitle,33984,Q2
Rumble Fish,primaryTitle,33982,Q2
The Four Feathers,primaryTitle,33892,Q2
The Cooler,primaryTitle,33891,Q2
Tora! Tora! Tora!,primaryTitle,33876,Q2
And Justice for All,primaryTitle,33859,Q2
The Marine,primaryTitle,33847,Q2
The Grandmaster,primaryTitle,33831,Q2
Alex Cross,primaryTitle,33824,Q2
The Changeling,primaryTitle,33814,Q2
The Phantom,primaryTitle,33811,Q2
A Walk in the Clouds,primaryTitle,33809,Q2
At Eternity's Gate,primaryTitle,33788,Q2
IO,primaryTitle,33745,Q2
The Discovery,primaryTitle,33636,Q2
Police Academy: Mission to Moscow,primaryTitle,33619,Q2
Dracula 2000,primaryTitle,33600,Q2
Survivor,primaryTitle,33584,Q2
Freaks,primaryTitle,33553,Q2
Real Genius,primaryTitle,33524,Q2
Che: Part Two,primaryTitle,33518,Q2
The Second Best Exotic Marigold Hotel,primaryTitle,33472,Q2
Mesrine: Killer Instinct,primaryTitle,33464,Q2
K-9,primaryTitle,33463,Q2
The Secret of My Success,primaryTitle,33447,Q2
Unfinished Business,primaryTitle,33406,Q2
On the Basis of Sex,primaryTitle,33394,Q2
The Woodsman,primaryTitle,33310,Q2
99 Homes,primaryTitle,33271,Q2
1941,primaryTitle,33254,Q2
The Way of the Gun,primaryTitle,33249,Q2
Man of the Year,primaryTitle,33201,Q2
Blood and Bone,primaryTitle,33183,Q2
The Island of Dr. Moreau,primaryTitle,33172,Q2
Welcome to the Punch,primaryTitle,33162,Q2
"20,000 Leagues Under the Sea",primaryTitle,33151,Q2
The Company You Keep,primaryTitle,33086,Q2
Blues Brothers 2000,primaryTitle,33085,Q2
A Long Way Down,primaryTitle,33066,Q2
Bubble Boy,primaryTitle,33042,Q2
Instinct,primaryTitle,33012,Q2
Fighting,primaryTitle,33004,Q2
54,primaryTitle,32989,Q2
The Captive,primaryTitle,32944,Q2
Stree,primaryTitle,32860,Q2
Beautiful Girls,primaryTitle,32844,Q2
Big Game,primaryTitle,32792,Q2
The Final Cut,primaryTitle,32779,Q2
Love Happens,primaryTitle,32776,Q2
Flypaper,primaryTitle,32695,Q2
Goal II: Living the Dream,primaryTitle,32597,Q2
Oliver Twist,primaryTitle,32536,Q2
Fanaa,primaryTitle,32528,Q2
A Night at the Opera,primaryTitle,32518,Q2
L.A. Story,primaryTitle,32466,Q2
The Way,primaryTitle,32418,Q2
The Limey,primaryTitle,32368,Q2
The Man Who Knew Too Little,primaryTitle,32250,Q2
Leatherheads,primaryTitle,32242,Q2
Maximum Overdrive,primaryTitle,32156,Q2
Melinda and Melinda,primaryTitle,32143,Q2
Interstate 60: Episodes of the Road,primaryTitle,32133,Q2
Coriolanus,primaryTitle,32049,Q2
Undisputed,primaryTitle,32041,Q2
Sleepless,primaryTitle,31984,Q2
Obsessed,primaryTitle,31948,Q2
Shattered,primaryTitle,31843,Q2
Toys,primaryTitle,31816,Q2
Must Love Dogs,primaryTitle,31797,Q2
Hysteria,primaryTitle,31706,Q2
Oscar,primaryTitle,31700,Q2
The Getaway,primaryTitle,31663,Q2
Angels in the Outfield,primaryTitle,31598,Q2
Spartan,primaryTitle,31597,Q2
The Immigrant,primaryTitle,31590,Q2
"To Wong Foo, Thanks for Everything! Julie Newmar",primaryTitle,31586,Q2
Seraphim Falls,primaryTitle,31474,Q2
Last Holiday,primaryTitle,31436,Q2
Kangaroo Jack,primaryTitle,31374,Q2
Danny Collins,primaryTitle,31366,Q2
Tequila Sunrise,primaryTitle,31322,Q2
The Outpost,primaryTitle,31322,Q2
Piku,primaryTitle,31313,Q2
Alan Partridge,primaryTitle,31281,Q2
Frankie and Johnny,primaryTitle,31261,Q2
Michael Collins,primaryTitle,31261,Q2
The Two Faces of January,primaryTitle,31202,Q2
Escape Plan 2: Hades,primaryTitle,31184,Q2
The Tashkent Files,primaryTitle,31180,Q2
Sweet Smell of Success,primaryTitle,31160,Q2
Barbershop,primaryTitle,31105,Q2
The Lion in Winter,primaryTitle,31103,Q2
Hardball,primaryTitle,31045,Q2
The Exorcist III,primaryTitle,31037,Q2
Envy,primaryTitle,31004,Q2
Anything Else,primaryTitle,30969,Q2
The Prophecy,primaryTitle,30935,Q2
Police Academy 6: City Under Siege,primaryTitle,30931,Q2
Sliver,primaryTitle,30927,Q2
Stretch,primaryTitle,30926,Q2
An Unfinished Life,primaryTitle,30923,Q2
Borg vs. McEnroe,primaryTitle,30839,Q2
The Titan,primaryTitle,30831,Q2
No Sudden Move,primaryTitle,30829,Q2
Blown Away,primaryTitle,30798,Q2
The Human Stain,primaryTitle,30765,Q2
On the Rocks,primaryTitle,30735,Q2
The Salton Sea,primaryTitle,30733,Q2
Red River,primaryTitle,30706,Q2
Gods and Monsters,primaryTitle,30698,Q2
Z for Zachariah,primaryTitle,30670,Q2
Tau,primaryTitle,30644,Q2
Armored,primaryTitle,30638,Q2
Nixon,primaryTitle,30588,Q2
The Bad Batch,primaryTitle,30561,Q2
Goya's Ghosts,primaryTitle,30516,Q2
One Night at McCool's,primaryTitle,30473,Q2
Broadcast News,primaryTitle,30421,Q2
Possession,primaryTitle,30379,Q2
Problem Child,primaryTitle,30337,Q2
The End of the Tour,primaryTitle,30330,Q2
The Greatest Game Ever Played,primaryTitle,30232,Q2
The Professor,primaryTitle,30109,Q2
Wait Until Dark,primaryTitle,30089,Q2
Playing for Keeps,primaryTitle,30055,Q2
Powder,primaryTitle,30052,Q2
How I Live Now,primaryTitle,30051,Q2
Thief,primaryTitle,30024,Q2
The Taking of Pelham One Two Three,primaryTitle,30009,Q2
1492: Conquest of Paradise,primaryTitle,29990,Q2
Virtuosity,primaryTitle,29974,Q2
Antlers,primaryTitle,29931,Q2
Cherry,primaryTitle,29896,Q2
Victory,primaryTitle,29876,Q2
The Big Hit,primaryTitle,29855,Q2
The Art of Racing in the Rain,primaryTitle,29808,Q2
The Art of War,primaryTitle,29782,Q2
Always,primaryTitle,29774,Q2
Open Grave,primaryTitle,29718,Q2
The China Syndrome,primaryTitle,29688,Q2
Hard to Kill,primaryTitle,29634,Q2
Club Dread,primaryTitle,29602,Q2
Gringo,primaryTitle,29580,Q2
The Pink Panther Strikes Again,primaryTitle,29560,Q2
A Bigger Splash,primaryTitle,29513,Q2
School for Scoundrels,primaryTitle,29485,Q2
Mohabbatein,primaryTitle,29409,Q2
Outland,primaryTitle,29405,Q2
Pushing Tin,primaryTitle,29359,Q2
The Tailor of Panama,primaryTitle,29297,Q2
Money Talks,primaryTitle,29273,Q2
Antitrust,primaryTitle,29254,Q2
Universal Soldier: The Return,primaryTitle,29178,Q2
The Oxford Murders,primaryTitle,28930,Q2
Gettysburg,primaryTitle,28855,Q2
Somewhere in Time,primaryTitle,28841,Q2
Kick,primaryTitle,28832,Q2
Destroyer,primaryTitle,28767,Q2
A Civil Action,primaryTitle,28709,Q2
To the Wonder,primaryTitle,28696,Q2
The Replacement Killers,primaryTitle,28687,Q2
The Conspirator,primaryTitle,28683,Q2
12 Rounds,primaryTitle,28670,Q2
Bugsy,primaryTitle,28640,Q2
Testament of Youth,primaryTitle,28625,Q2
Things We Lost in the Fire,primaryTitle,28625,Q2
A Little Bit of Heaven,primaryTitle,28597,Q2
Serena,primaryTitle,28595,Q2
Ruby & Quentin,primaryTitle,28580,Q2
Jolt,primaryTitle,28522,Q2
Air America,primaryTitle,28492,Q2
Little Giants,primaryTitle,28370,Q2
Charlie Countryman,primaryTitle,28358,Q2
Tiger Zinda Hai,primaryTitle,28347,Q2
