id,primaryTitle,nconst
542015,Dragged Across Concrete,Michael Jai White
542012,Dragged Across Concrete,Mel Gibson
94336,The Poseidon Adventure,Gene Hackman
94337,The Poseidon Adventure,Ernest Borgnine
119654,Sudden Impact,Clint Eastwood
119655,Sudden Impact,Pat Hingle
307254,Pathfinder,Karl Urban
307255,Pathfinder,Clancy Brown
341789,My Best Friend's Girl,Alec Baldwin
341788,My Best Friend's Girl,Jason Biggs
341787,My Best Friend's Girl,Dane Cook
143517,Buffy the Vampire Slayer,Rutger Hauer
143515,Buffy the Vampire Slayer,Donald Sutherland
318486,Big Stan,Rob Schneider
318487,Big Stan,David Carradine
468073,A Hologram for the King,Tom Hanks
468075,A Hologram for the King,Ben Whishaw
531557,The Professor and the Madman,Sean Penn
531556,The Professor and the Madman,Mel Gibson
447642,Endless Love,Robert Patrick
447641,Endless Love,Bruce Greenwood
447640,Endless Love,Alex Pettyfer
239990,Life as a House,Hayden Christensen
239991,Life as a House,Kevin Kline
544442,Infinite,Chiwetel Ejiofor
544441,Infinite,Mark Wahlberg
137298,Bird on a Wire,Mel Gibson
137299,Bird on a Wire,David Carradine
134405,Casualties of War,Michael J. Fox
134408,Casualties of War,John C. Reilly
134406,Casualties of War,Sean Penn
460086,Ben-Hur,Rodrigo Santoro
460084,Ben-Hur,Jack Huston
460085,Ben-Hur,Toby Kebbell
113586,Clash of the Titans,Laurence Olivier
570147,The Way Back,Ben Affleck
124594,Silverado,Kevin Kline
124595,Silverado,Scott Glenn
124596,Silverado,Kevin Costner
124597,Silverado,Danny Glover
317627,Fred Claus,Paul Giamatti
317626,Fred Claus,Vince Vaughn
318802,Suburbicon,Oscar Isaac
318801,Suburbicon,Matt Damon
159895,The Avengers,Sean Connery
159894,The Avengers,Ralph Fiennes
398865,Byzantium,Caleb Landry Jones
398864,Byzantium,Sam Riley
314107,Notorious,Anthony Mackie
314108,Notorious,Derek Luke
145038,Of Mice and Men,Gary Sinise
145037,Of Mice and Men,John Malkovich
411165,Trespass,Ben Mendelsohn
411164,Trespass,Cam Gigandet
411163,Trespass,Nicolas Cage
210257,Rock Star,Mark Wahlberg
210258,Rock Star,Dominic West
99456,The Towering Inferno,Steve McQueen
99455,The Towering Inferno,Paul Newman
99457,The Towering Inferno,William Holden
158252,Michael,John Travolta
158254,Michael,Bob Hoskins
158253,Michael,William Hurt
372671,Behind The Candelabra,Michael Douglas
372672,Behind The Candelabra,Matt Damon
257170,In America,Djimon Hounsou
257169,In America,Paddy Considine
358139,Riders of Justice,Nikolaj Lie Kaas
358138,Riders of Justice,Mads Mikkelsen
455906,Last Knights,Morgan Freeman
455905,Last Knights,Clive Owen
309910,The Hitcher,Sean Bean
309567,Flyboys,Jean Reno
309566,Flyboys,James Franco
292916,The Producers,Nathan Lane
292917,The Producers,Matthew Broderick
292918,The Producers,Will Ferrell
155465,Rob Roy,Liam Neeson
155467,Rob Roy,Tim Roth
155466,Rob Roy,John Hurt
135554,Lock Up,Donald Sutherland
135553,Lock Up,Sylvester Stallone
235489,High Crimes,Adam Scott
235488,High Crimes,Morgan Freeman
235487,High Crimes,Jim Caviezel
434790,Chaos Walking,David Oyelowo
434788,Chaos Walking,Tom Holland
424368,The Sessions,John Hawkes
424369,The Sessions,William H. Macy
129878,Police Academy 4: Citizens on Patrol,David Graf
129877,Police Academy 4: Citizens on Patrol,Michael Winslow
129875,Police Academy 4: Citizens on Patrol,Steve Guttenberg
129876,Police Academy 4: Citizens on Patrol,Bubba Smith
399256,Hope Springs,Steve Carell
399255,Hope Springs,Tommy Lee Jones
338690,Om Shanti Om,Shah Rukh Khan
338691,Om Shanti Om,Arjun Rampal
301291,Balls of Fury,Christopher Walken
301290,Balls of Fury,Dan Fogler
321304,A Thousand Words,Eddie Murphy
321306,A Thousand Words,Clark Duke
321305,A Thousand Words,Cliff Curtis
398718,Trust,Clive Owen
398719,Trust,Jason Clarke
479292,Fist Fight,Charlie Day
479291,Fist Fight,Ice Cube
414238,Friends with Kids,Chris O'Dowd
414237,Friends with Kids,Adam Scott
402530,The Skeleton Twins,Bill Hader
402531,The Skeleton Twins,Luke Wilson
148912,Striking Distance,Tom Sizemore
148911,Striking Distance,Dennis Farina
148910,Striking Distance,Bruce Willis
365857,Ironclad,Jason Flemyng
365856,Ironclad,Paul Giamatti
365858,Ironclad,Brian Cox
323501,13,Jason Statham
323500,13,Sam Riley
300153,The Stanford Prison Experiment,Billy Crudup
300152,The Stanford Prison Experiment,Tye Sheridan
311584,High-Rise,Luke Evans
311583,High-Rise,Jeremy Irons
311582,High-Rise,Tom Hiddleston
419106,Talaash,Aamir Khan
419107,Talaash,Rajkummar Rao
329447,All About Steve,Bradley Cooper
329448,All About Steve,Thomas Haden Church
466866,The Transporter Refueled,Ray Stevenson
466865,The Transporter Refueled,Ed Skrein
170778,Asterix and Obelix vs. Caesar,Gerard Depardieu
170777,Asterix and Obelix vs. Caesar,Christian Clavier
155072,Nick of Time,Charles S. Dutton
155070,Nick of Time,Johnny Depp
155071,Nick of Time,Christopher Walken
202681,Shadow of the Vampire,Udo Kier
202680,Shadow of the Vampire,Willem Dafoe
202679,Shadow of the Vampire,John Malkovich
202682,Shadow of the Vampire,Cary Elwes
271411,On the Road,Garrett Hedlund
271410,On the Road,Sam Riley
387248,Stone,Edward Norton
387249,Stone,Robert De Niro
566406,The Report,Jon Hamm
566405,The Report,Adam Driver
139109,Presumed Innocent,Raul Julia
139108,Presumed Innocent,Harrison Ford
139110,Presumed Innocent,Brian Dennehy
153850,Dracula: Dead and Loving It,Leslie Nielsen
153851,Dracula: Dead and Loving It,Mel Brooks
160913,In & Out,Kevin Kline
160914,In & Out,Tom Selleck
160915,In & Out,Matt Dillon
252004,The Medallion,Jackie Chan
252006,The Medallion,Julian Sands
137140,Another 48 Hrs.,Eddie Murphy
137141,Another 48 Hrs.,Nick Nolte
160861,The Horse Whisperer,Robert Redford
160862,The Horse Whisperer,Sam Neill
170075,Driven,Til Schweiger
170076,Driven,Burt Reynolds
170073,Driven,Sylvester Stallone
517324,Operation Finale,Oscar Isaac
517325,Operation Finale,Ben Kingsley
456519,The Gunman,Sean Penn
456520,The Gunman,Idris Elba
456521,The Gunman,Javier Bardem
189845,Tigerland,Clifton Collins Jr.
189843,Tigerland,Colin Farrell
422454,The Fifth Estate,Benedict Cumberbatch
422455,The Fifth Estate,Daniel Bruhl
154946,Money Train,Woody Harrelson
154945,Money Train,Wesley Snipes
161373,Les Miserables,Liam Neeson
161374,Les Miserables,Geoffrey Rush
401911,Ra.One,Shah Rukh Khan
401912,Ra.One,Arjun Rampal
147334,The Good Son,Macaulay Culkin
147336,The Good Son,David Morse
147335,The Good Son,Elijah Wood
397590,Anonymous,David Thewlis
397589,Anonymous,Rhys Ifans
155516,Sabrina,Harrison Ford
155517,Sabrina,Greg Kinnear
140832,Double Impact,Geoffrey Lewis
140831,Double Impact,Jean-Claude Van Damme
243641,Narc,Ray Liotta
243643,Narc,Chi McBride
243642,Narc,Jason Patric
226412,Saving Silverman,Jack Black
226411,Saving Silverman,Steve Zahn
226410,Saving Silverman,Jason Biggs
526756,Under the Silver Lake,Topher Grace
526755,Under the Silver Lake,Andrew Garfield
136331,Sea of Love,Michael Rooker
136329,Sea of Love,Al Pacino
136330,Sea of Love,John Goodman
85056,The Party,Peter Sellers
336819,Thunder Force,Bobby Cannavale
336818,Thunder Force,Jason Bateman
299754,The Three Burials of Melquiades Estrada,Barry Pepper
299755,The Three Burials of Melquiades Estrada,Dwight Yoakam
299753,The Three Burials of Melquiades Estrada,Tommy Lee Jones
297019,Hustle & Flow,Anthony Anderson
297017,Hustle & Flow,Terrence Howard
240148,Black Knight,Tom Wilkinson
240147,Black Knight,Martin Lawrence
439876,Maps to the Stars,Robert Pattinson
439877,Maps to the Stars,John Cusack
129472,Masters of the Universe,Frank Langella
129471,Masters of the Universe,Dolph Lundgren
240801,Death to Smoochy,Edward Norton
240800,Death to Smoochy,Robin Williams
240802,Death to Smoochy,Danny DeVito
541824,Serenity,Jason Clarke
541823,Serenity,Matthew McConaughey
375245,Did You Hear About the Morgans?,Hugh Grant
375246,Did You Hear About the Morgans?,Sam Elliott
264005,Radio,Ed Harris
264004,Radio,Cuba Gooding Jr.
443308,Rebecca,Armie Hammer
205815,Next Friday,Ice Cube
205816,Next Friday,Mike Epps
148677,Searching for Bobby Fischer,Ben Kingsley
148676,Searching for Bobby Fischer,Joe Mantegna
360708,Spread,Ashton Kutcher
360709,Spread,Sebastian Stan
134609,Dead Calm,Sam Neill
134610,Dead Calm,Billy Zane
433565,The Railway Man,Jeremy Irvine
433564,The Railway Man,Stellan Skarsgard
433563,The Railway Man,Colin Firth
199227,Reindeer Games,Gary Sinise
199226,Reindeer Games,Ben Affleck
129693,No Way Out,Kevin Costner
129694,No Way Out,Gene Hackman
129695,No Way Out,Will Patton
93366,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Gene Wilder
93365,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Woody Allen
117471,The Verdict,Paul Newman
117472,The Verdict,Jack Warden
117473,The Verdict,James Mason
477390,Regression,Ethan Hawke
477391,Regression,David Thewlis
330274,Cleaner,Samuel L. Jackson
330275,Cleaner,Ed Harris
330276,Cleaner,Luis Guzman
168851,Ravenous,David Arquette
168850,Ravenous,Robert Carlyle
168849,Ravenous,Guy Pearce
488067,The Wife,Christian Slater
488065,The Wife,Jonathan Pryce
410477,Deadfall,Charlie Hunnam
410476,Deadfall,Eric Bana
321262,License to Wed,Robin Williams
321261,License to Wed,John Krasinski
323623,Deception,Ewan McGregor
323622,Deception,Hugh Jackman
566058,Bad Education,Hugh Jackman
478426,Tolkien,Colm Meaney
478425,Tolkien,Nicholas Hoult
108578,The Amityville Horror,Rod Steiger
161353,Midnight in the Garden of Good and Evil,Jack Thompson
161352,Midnight in the Garden of Good and Evil,Kevin Spacey
161351,Midnight in the Garden of Good and Evil,John Cusack
330657,Love & Mercy,John Cusack
330659,Love & Mercy,Paul Giamatti
330658,Love & Mercy,Paul Dano
460011,Hot Tub Time Machine 2,Clark Duke
460009,Hot Tub Time Machine 2,Rob Corddry
460012,Hot Tub Time Machine 2,Adam Scott
460010,Hot Tub Time Machine 2,Craig Robinson
462086,The Salvation,Jeffrey Dean Morgan
462085,The Salvation,Mads Mikkelsen
97972,Death Wish,Charles Bronson
413045,The Hunter,Willem Dafoe
413046,The Hunter,Sam Neill
122843,Brewster's Millions,John Candy
122842,Brewster's Millions,Richard Pryor
295810,Southland Tales,Seann William Scott
295809,Southland Tales,Dwayne Johnson
369218,World's Greatest Dad,Daryl Sabara
369217,World's Greatest Dad,Robin Williams
77473,Zulu,Jack Hawkins
232577,Hearts in Atlantis,Anton Yelchin
232576,Hearts in Atlantis,Anthony Hopkins
249520,Spun,Patrick Fugit
249519,Spun,John Leguizamo
249518,Spun,Jason Schwartzman
149899,Bullets Over Broadway,Chazz Palminteri
149898,Bullets Over Broadway,John Cusack
205939,Small Time Crooks,Woody Allen
205940,Small Time Crooks,Hugh Grant
282467,Whiteout,Gabriel Macht
282468,Whiteout,Tom Skerritt
82259,Hang 'Em High,Pat Hingle
82258,Hang 'Em High,Clint Eastwood
148158,Naked,David Thewlis
246966,Spider,Gabriel Byrne
246965,Spider,Ralph Fiennes
339661,The Rocker,Josh Gad
339660,The Rocker,Rainn Wilson
327046,After.Life,Liam Neeson
327047,After.Life,Justin Long
144730,Bitter Moon,Hugh Grant
144731,Bitter Moon,Peter Coyote
295103,The Cave,Cole Hauser
295102,The Cave,Morris Chestnut
488895,We Are Your Friends,Wes Bentley
488894,We Are Your Friends,Zac Efron
184879,Summer of Sam,John Leguizamo
184880,Summer of Sam,Adrien Brody
230093,The Believer,Garret Dillahunt
230091,The Believer,Ryan Gosling
129638,Near Dark,Lance Henriksen
129639,Near Dark,Bill Paxton
156721,Bulletproof,James Caan
156719,Bulletproof,Damon Wayans
156720,Bulletproof,Adam Sandler
174215,Message in a Bottle,Paul Newman
174216,Message in a Bottle,John Savage
174214,Message in a Bottle,Kevin Costner
418761,John Dies at the End,Paul Giamatti
418762,John Dies at the End,Clancy Brown
289968,Kicking & Screaming,Josh Hutcherson
289966,Kicking & Screaming,Will Ferrell
289967,Kicking & Screaming,Robert Duvall
552627,Ludo,Rajkummar Rao
552626,Ludo,Abhishek Bachchan
552625,Ludo,Pankaj Tripathi
435723,Promised Land,John Krasinski
435722,Promised Land,Matt Damon
435724,Promised Land,Hal Holbrook
366151,Wild Target,Rupert Everett
366149,Wild Target,Bill Nighy
366150,Wild Target,Rupert Grint
157551,Hamlet,Kenneth Branagh
148829,So I Married an Axe Murderer,Anthony LaPaglia
148828,So I Married an Axe Murderer,Mike Myers
159079,Spy Hard,Leslie Nielsen
159080,Spy Hard,Charles Durning
431142,The 33,Rodrigo Santoro
431141,The 33,Antonio Banderas
333942,Old Dogs,Robin Williams
333943,Old Dogs,John Travolta
374924,Kill Your Darlings,Ben Foster
374921,Kill Your Darlings,Daniel Radcliffe
374922,Kill Your Darlings,Dane DeHaan
374923,Kill Your Darlings,Michael C. Hall
549786,Boy Erased,Joel Edgerton
549787,Boy Erased,Russell Crowe
324004,The Witches,Stanley Tucci
324005,The Witches,Chris Rock
444700,Black Sea,Ben Mendelsohn
444698,Black Sea,Jude Law
444699,Black Sea,Scoot McNairy
346445,Boy A,Peter Mullan
346444,Boy A,Andrew Garfield
393106,Cedar Rapids,John C. Reilly
393105,Cedar Rapids,Ed Helms
394812,The Paperboy,John Cusack
394811,The Paperboy,Matthew McConaughey
394813,The Paperboy,Zac Efron
368097,Middle Men,Gabriel Macht
368098,Middle Men,James Caan
368096,Middle Men,Giovanni Ribisi
368095,Middle Men,Luke Wilson
366082,Greenberg,Ben Stiller
366083,Greenberg,Rhys Ifans
154028,Father of the Bride Part II,Martin Short
154027,Father of the Bride Part II,Steve Martin
119820,Twilight Zone: The Movie,Albert Brooks
119819,Twilight Zone: The Movie,Dan Aykroyd
156965,The Crucible,Paul Scofield
156964,The Crucible,Daniel Day-Lewis
481778,Race,Jason Sudeikis
421304,Annie,Jamie Foxx
532769,"Roman J. Israel, Esq.",Denzel Washington
532770,"Roman J. Israel, Esq.",Colin Farrell
109373,Hair,Treat Williams
109372,Hair,John Savage
268879,Hollywood Homicide,Harrison Ford
268880,Hollywood Homicide,Josh Hartnett
268881,Hollywood Homicide,Isaiah Washington
393381,Killing Season,Robert De Niro
393383,Killing Season,Milo Ventimiglia
393382,Killing Season,John Travolta
103243,Murder by Death,Alec Guinness
103244,Murder by Death,Peter Sellers
187504,Anna and the King,Chow Yun-Fat
187505,Anna and the King,Tom Felton
214230,102 Dalmatians,Ioan Gruffudd
214229,102 Dalmatians,Gerard Depardieu
240266,Big Fat Liar,Frankie Muniz
240267,Big Fat Liar,Paul Giamatti
308989,The Santa Clause 3: The Escape Clause,Tim Allen
308990,The Santa Clause 3: The Escape Clause,Martin Short
157256,Everyone Says I Love You,Edward Norton
157255,Everyone Says I Love You,Woody Allen
413442,The Last Days on Mars,Liev Schreiber
413443,The Last Days on Mars,Elias Koteas
308105,Passengers,Patrick Wilson
308106,Passengers,David Morse
386194,Paranoia,Gary Oldman
386195,Paranoia,Harrison Ford
386193,Paranoia,Liam Hemsworth
259273,Bringing Down the House,Steve Martin
259274,Bringing Down the House,Eugene Levy
311391,Don,Arjun Rampal
311390,Don,Shah Rukh Khan
138395,Joe Versus the Volcano,Tom Hanks
138396,Joe Versus the Volcano,Lloyd Bridges
399314,The Divide,Michael Biehn
399315,The Divide,Milo Ventimiglia
138465,King of New York,Christopher Walken
138466,King of New York,David Caruso
138467,King of New York,Laurence Fishburne
241446,The Ringer,Brian Cox
241445,The Ringer,Johnny Knoxville
211382,Exorcist: The Beginning,Stellan Skarsgard
211383,Exorcist: The Beginning,James D'Arcy
117869,The Big Chill,Tom Berenger
117871,The Big Chill,William Hurt
117870,The Big Chill,Jeff Goldblum
374007,Defendor,Elias Koteas
374006,Defendor,Woody Harrelson
478879,Stan & Ollie,Steve Coogan
478880,Stan & Ollie,John C. Reilly
455099,Happy New Year,Abhishek Bachchan
455098,Happy New Year,Shah Rukh Khan
455100,Happy New Year,Anupam Kher
513904,Hold the Dark,Jeffrey Wright
513906,Hold the Dark,James Badge Dale
513905,Hold the Dark,Alexander Skarsgard
130494,Throw Momma from the Train,Danny DeVito
130495,Throw Momma from the Train,Billy Crystal
151483,Miracle on 34th Street,Richard Attenborough
151485,Miracle on 34th Street,J.T. Walsh
151484,Miracle on 34th Street,Dylan McDermott
218676,The Glass House,Bruce Dern
218675,The Glass House,Stellan Skarsgard
169241,Mickey Blue Eyes,James Caan
169242,Mickey Blue Eyes,Burt Young
169240,Mickey Blue Eyes,Hugh Grant
175282,Jack Frost,Mark Addy
175280,Jack Frost,Michael Keaton
288154,The Merchant of Venice,Al Pacino
288155,The Merchant of Venice,Joseph Fiennes
288156,The Merchant of Venice,Jeremy Irons
140801,Doc Hollywood,Woody Harrelson
140799,Doc Hollywood,Michael J. Fox
554622,The Art of Self-Defense,Alessandro Nivola
554621,The Art of Self-Defense,Jesse Eisenberg
535008,Late Night,Hugh Dancy
535007,Late Night,John Lithgow
232579,Heist,Danny DeVito
232578,Heist,Gene Hackman
232580,Heist,Delroy Lindo
512732,Being the Ricardos,Javier Bardem
512733,Being the Ricardos,J.K. Simmons
155674,Smoke,Harvey Keitel
155676,Smoke,Giancarlo Esposito
155675,Smoke,William Hurt
286475,The Libertine,Johnny Depp
286476,The Libertine,John Malkovich
436114,Hit and Run,Dax Shepard
436115,Hit and Run,Bradley Cooper
299992,Mr. Woodcock,Seann William Scott
299991,Mr. Woodcock,Billy Bob Thornton
113502,The Cannonball Run,Roger Moore
113501,The Cannonball Run,Burt Reynolds
113503,The Cannonball Run,Dom DeLuise
154282,Halloween: The Curse of Michael Myers,Donald Pleasence
154283,Halloween: The Curse of Michael Myers,Paul Rudd
132948,Police Academy 5: Assignment: Miami Beach,Michael Winslow
132946,Police Academy 5: Assignment: Miami Beach,Bubba Smith
132947,Police Academy 5: Assignment: Miami Beach,David Graf
368445,Holmes & Watson,John C. Reilly
368444,Holmes & Watson,Will Ferrell
368446,Holmes & Watson,Ralph Fiennes
359872,Cold in July,Don Johnson
359870,Cold in July,Michael C. Hall
359871,Cold in July,Sam Shepard
311626,The Last Legion,Peter Mullan
311624,The Last Legion,Colin Firth
311625,The Last Legion,Ben Kingsley
248225,Femme Fatale,Antonio Banderas
248226,Femme Fatale,Peter Coyote
174409,True Crime,James Woods
174408,True Crime,Isaiah Washington
174407,True Crime,Clint Eastwood
161143,A Life Less Ordinary,Ewan McGregor
161144,A Life Less Ordinary,Delroy Lindo
157266,Evita,Jonathan Pryce
157267,Evita,Antonio Banderas
140012,Young Guns II,Christian Slater
140009,Young Guns II,Emilio Estevez
140011,Young Guns II,Lou Diamond Phillips
140010,Young Guns II,Kiefer Sutherland
289550,BloodRayne,Michael Madsen
289549,BloodRayne,Ben Kingsley
111137,Caligula,Malcolm McDowell
111138,Caligula,Peter O'Toole
188762,Antwone Fisher,Denzel Washington
188763,Antwone Fisher,Derek Luke
163074,Velvet Goldmine,Christian Bale
163073,Velvet Goldmine,Jonathan Rhys Meyers
163072,Velvet Goldmine,Ewan McGregor
298775,Bandidas,Dwight Yoakam
298774,Bandidas,Steve Zahn
317520,Red Tails,David Oyelowo
317518,Red Tails,Cuba Gooding Jr.
512865,Braven,Garret Dillahunt
512864,Braven,Jason Momoa
512866,Braven,Stephen Lang
488292,The Ice Road,Liam Neeson
488294,The Ice Road,Laurence Fishburne
267252,Shattered Glass,Peter Sarsgaard
267250,Shattered Glass,Hayden Christensen
267251,Shattered Glass,Steve Zahn
378412,Cyrus,Jonah Hill
378411,Cyrus,John C. Reilly
322959,The Messenger,Woody Harrelson
322958,The Messenger,Ben Foster
162760,Hard Rain,Randy Quaid
162759,Hard Rain,Christian Slater
162758,Hard Rain,Morgan Freeman
190381,Nurse Betty,Chris Rock
190380,Nurse Betty,Morgan Freeman
190382,Nurse Betty,Greg Kinnear
274905,Main Hoon Na,Suniel Shetty
274904,Main Hoon Na,Shah Rukh Khan
227355,Exit Wounds,Anthony Anderson
227354,Exit Wounds,Isaiah Washington
